id,name,price,date,time
4739411,"15.6"" Ноутбук ASUS VivoBook S15 M533UA-BQ073 зеленый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",53999,2021-06-20,00:21:06
4739412,"15.6"" Ноутбук ASUS VivoBook S15 M533UA-BQ075 белый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",53999,2021-06-21,09:46:24
4814112,"15.6"" Ноутбук Dell G315-8465 черный [1920x1080, WVA (TN+film), Intel Core i5 10300H, 4 х 2.5 ГГц, RAM 8 ГБ, HDD 1000 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5399959999,2021-06-21,09:46:24
4753399,"15.6"" Ноутбук MSI Bravo 15 A4DCR-402XRU черный [1920x1080, IPS, AMD Ryzen 5 4600H, 6 х 3 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon RX 5300M 3 ГБ, Wi-Fi, DOS]",5399959999,2021-06-20,00:21:06
5327142,"14"" Ноутбук HP 14s-fq0047ur серебристый [1920x1080, IPS, AMD Ryzen 7 4700U, 8 х 2 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",54299,2021-06-20,00:21:06
4739377,"14"" Ноутбук ASUS VivoBook S14 M433UA-EB135T черный [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",5439960499,2021-06-20,00:21:06
5324636,"15.6"" Ноутбук Dell Vostro 3500-4838 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, Windows 10 Home]",54499,2021-06-20,00:21:06
5326801,"14"" Ноутбук HP Pavilion 14-dv0033ur розовый [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, Windows 10 Home]",54899,2021-06-21,09:46:24
4739283,"15.6"" Ноутбук ASUS Laptop D515DA-BQ102T серебристый [1920x1080, IPS, AMD Ryzen 7 3700U, 4 х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 10 , Wi-Fi, Windows 10 Home]",54999,2021-06-20,00:21:06
4739398,"15.6"" Ноутбук ASUS VivoBook S15 M533IA-BQ107T черный [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, Windows 10 Home]",54999,2021-06-20,00:21:06
1695277,"15.6"" Ноутбук Acer Aspire 5 A515-55G-55BS черный [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce MX350 2 ГБ, Wi-Fi, Windows 10 Home]",54999,2021-06-20,00:21:06
4798353,"15.6"" Ноутбук HP 250 G8 серебристый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel HD Graphics , Wi-Fi, DOS]",46799,2021-06-21,09:46:24
4782710,"15.6"" Ноутбук HP Laptop 15s-eq2003ur серебристый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",54999,2021-06-20,00:21:06
